id,name,business_type,type,address,location,pname,cityname,adname,tel,business_area,rating,cost,longitude,latitude
B0KK7N6TD0,肯德基(东阳山路店),小吃店,餐饮服务;快餐厅;肯德基,东阳山路与温州街交叉口东100米,"114.938949,25.848340",江西省,赣州市,章贡区,[],东阳山路,4.2,25.00,114.938949,25.84834
B0FFG406OU,曾记台湾无骨香鸡柳(七中总店),小吃店,餐饮服务;餐饮相关场所;餐饮相关,南外街道环城路20号,"114.935265,25.854470",江西省,赣州市,章贡区,13607978406;15179055561,理工,3.9,20.00,114.935265,25.85447
B0KKBLTEDT,Pico Pizza(披蔻披萨),小吃店,餐饮服务;快餐厅;快餐厅,琴江路3号第五大道负一楼,"114.926507,25.819437",江西省,赣州市,章贡区,15297721680,[],4.2,41.00,114.926507,25.819437
B0FFHME8KV,过桥米线豆浆油条,小吃店,餐饮服务;中餐厅;综合酒楼,厚德路39-18号,"114.949800,25.854345",江西省,赣州市,章贡区,15083905981,红旗大道,4.2,10.00,114.9498,25.854345
B0JAHLHMVA,HOOTGIRL韩式炸鸡(华坚店),小吃店,餐饮服务;餐饮相关场所;餐饮相关,大坪金康苑东门南60米,"114.893059,25.841122",江西省,赣州市,章贡区,19979720369,[],4.5,22.00,114.893059,25.841122
B0JGXSYPS4,肯德基(赣州杉杉奥莱店),小吃店,餐饮服务;快餐厅;肯德基,和谐大道18号赣州杉杉奥特莱斯购物广场一层A123-2号商铺,"114.945725,25.802775",江西省,赣州市,章贡区,0797-8069500,[],4.3,30.00,114.945725,25.802775
B031D0Q35M,思源面馆(青年路店),小吃店,餐饮服务;中餐厅;中餐厅,环城路26号,"114.935719,25.855818",江西省,赣州市,章贡区,0797-8261917,红旗大道,4.4,13.00,114.935719,25.855818
B0L6BUZ1TE,张拉拉兰州手撕牛肉面(君尚购物中心赣州店),小吃店,餐饮服务;中餐厅;清真菜馆,君尚购物中心赣州店B1层1013,"114.932728,25.816780",江西省,赣州市,章贡区,13197972024,[],3.9,25.00,114.932728,25.81678
B0FFG8YSK5,桂柳源螺蛳粉(高校服务区二期店),小吃店,餐饮服务;中餐厅;中餐厅,赣南师范大学黄金校区南门对面,"114.887778,25.789952",江西省,赣州市,章贡区,18179073723;18777175745,[],4.5,13.00,114.887778,25.789952
B0JKS5YSM5,袁记云饺(赣州市章贡区招商花园城店),小吃店,餐饮服务;中餐厅;特色/地方风味餐厅,江西省赣州市章贡区翠微路中航城小吃街A005店铺,"114.937082,25.835091",江西省,赣州市,章贡区,18679792193,瑞金路,4.2,14.00,114.937082,25.835091
B0J0DCRNV0,袁记云饺(宝能城),小吃店,餐饮服务;中餐厅;特色/地方风味餐厅,安远路南桥新村西一区12号店面,"114.944805,25.822441",江西省,赣州市,章贡区,13732966109,[],4.5,10.00,114.944805,25.822441
B0GKJCYUS7,陕西扯面(漫乐城店),小吃店,餐饮服务;快餐厅;快餐厅,张家围路58号,"114.950865,25.840743",江西省,赣州市,章贡区,15970080484;19979819686,[],4.3,17.00,114.950865,25.840743
B0G21D83PG,陕西面馆万象城店,小吃店,餐饮服务;中餐厅;中餐厅,新赣州大道8号幸福汇商业街A座21号,"114.926902,25.815815",江西省,赣州市,章贡区,15297880594,[],4.2,10.00,114.926902,25.815815
B0K329CKHY,鸡柳大人,小吃店,餐饮服务;快餐厅;快餐厅,华润大厦B座底商B-114号鸡柳大人,"114.926565,25.816326",江西省,赣州市,章贡区,13479912040,[],4.2,11.00,114.926565,25.816326
B0GKDSREKK,DQ·蛋糕·冰淇淋(赣州万象城店),甜品店,餐饮服务;糕饼店;糕饼店,新赣州大道8号华润中心万象城1层L0120号商铺DQ(B门通道中),"114.926113,25.814972",江西省,赣州市,章贡区,19917179267;4009951877,[],4.4,20.00,114.926113,25.814972
B0FFGBKNTZ,哈根达斯(赣州万象城店),甜品店,餐饮服务;冷饮店;冷饮店,登峰大道和新赣州大道的交汇处华润中心万象城1层,"114.925083,25.816015",江西省,赣州市,章贡区,0797-5169715;0797-5169717,[],4.7,65.00,114.925083,25.816015
B0JKJHHX7W,江南宋糕(恒瑞·第5大道店),甜品店,餐饮服务;糕饼店;糕饼店,琴江路6号第五大道二期3栋1-48江南宋糕,"114.927037,25.819836",江西省,赣州市,章贡区,19196758589,[],4.4,22.00,114.927037,25.819836
B0H32U5U91,JIOJIO啾啾甜品·蛋糕·咖啡,甜品店,餐饮服务;咖啡厅;咖啡厅|购物服务;购物相关场所;购物相关场所,于都路17-2号(文清路小学豪德校区正对面),"114.940926,25.825208",江西省,赣州市,章贡区,18579708570;18720791096,[],4.5,27.00,114.940926,25.825208
B0K1O9U4VS,糖叙(赣州万象城店),甜品店,餐饮服务;中餐厅;中餐厅|餐饮服务;冷饮店;冷饮店,新赣州大道8号赣州万象城,"114.926485,25.815552",江西省,赣州市,章贡区,19170789758,[],4.3,24.00,114.926485,25.815552
B0FFFA0BQS,食铭双皮奶(小南门店),甜品店,餐饮服务;甜品店;甜品店|餐饮服务;冷饮店;冷饮店,小南门与厚德路交叉口南60米,"114.948069,25.853677",江西省,赣州市,章贡区,13607979522,红旗大道,4.3,11.00,114.948069,25.853677
B0FFFT8O2D,DQ(赣州招商花园城店),甜品店,餐饮服务;冷饮店;冷饮店|餐饮服务;糕饼店;糕饼店,长征大道九方购物中心1楼,"114.935595,25.836264",江西省,赣州市,章贡区,0797-8401341;13870711068;4009951877,瑞金路,4.4,25.00,114.935595,25.836264
B0FFFE7DB7,鸡仔甜点(厚德店),甜品店,餐饮服务;甜品店;甜品店|餐饮服务;休闲餐饮场所;休闲餐饮场所,赣江街道厚德路51-7号,"114.948334,25.854140",江西省,赣州市,章贡区,18870102936,红旗大道,4.4,10.00,114.948334,25.85414
B0K0ALNWEG,奈雪的茶(赣州润达南门Q-PARK店),甜品店,餐饮服务;冷饮店;冷饮店,南门广场润达南门Q-park1-26.27号铺,"114.938270,25.848194",江西省,赣州市,章贡区,13879750102,营角上,4.2,18.00,114.93827,25.848194
B0FFKXUU6O,CoCo都可(大学城店),甜品店,餐饮服务;冷饮店;冷饮店,蓉江二路与创新二路交汇处东南侧赣南大学城文化广场4栋211-212号商铺,"114.892485,25.798071",江西省,赣州市,章贡区,19136709525,[],4.2,12.00,114.892485,25.798071
B0K39CDZP8,合德记顺德双皮奶(赣州万象城店),甜品店,餐饮服务;冷饮店;冷饮店,水南街道三百山路18号天韵雅苑2号楼4-2店铺,"114.930616,25.810754",江西省,赣州市,章贡区,18370496124;18870775475,[],4.4,17.00,114.930616,25.810754
B0JU79ZE8Y,方禾手工吐司(万象店),甜品店,餐饮服务;甜品店;甜品店,三百山路公园壹号2号楼4号,"114.928842,25.813850",江西省,赣州市,章贡区,19870377488,[],4.2,29.00,114.928842,25.81385
B0LALLLLLS,清和豆花手作糖水铺,甜品店,餐饮服务;餐饮相关场所;餐饮相关,梅州路3-6号(黄金时代B区大门口),"114.930192,25.829652",江西省,赣州市,章贡区,[],[],4.2,16.00,114.930192,25.829652
B0IUOCAFT4,Sour Moon酸月亮,甜品店,餐饮服务;冷饮店;冷饮店,信丰路黄金福瑞小区2号楼8号店面,"114.913820,25.826428",江西省,赣州市,章贡区,13479947562,[],4.6,32.00,114.91382,25.826428
B0I6BAG96M,书亦烧仙草(赣州和乐新村店),甜品店,餐饮服务;冷饮店;冷饮店,东江源大道与枫坪路交叉口西南100米,"114.917480,25.930141",江西省,赣州市,章贡区,18296754300,[],4.3,11.00,114.91748,25.930141
B0LAVR7T7M,章贡区梨想蛋糕店,甜品店,餐饮服务;糕饼店;糕饼店,琴江路5号华润中心C1区12号楼15号幸福汇商铺,"114.928775,25.818425",江西省,赣州市,章贡区,19053120295,[],4.5,31.00,114.928775,25.818425
B0JK16J2RX,安迪烘焙·面包·甜品·蛋糕(星洲湾·九境店),甜品店,餐饮服务;糕饼店;糕饼店,水南路5号星洲湾·九境,"114.908265,25.821223",江西省,赣州市,章贡区,[],[],4.2,18.00,114.908265,25.821223
B0JD653P1N,波比艾斯(万象城店),甜品店,餐饮服务;冷饮店;冷饮店,万象城4楼冰场对面,"114.926455,25.814565",江西省,赣州市,章贡区,19107978282,[],3.9,12.00,114.926455,25.814565
B0G1LS62SA,甜芋手工甜点(公务员小区西区店),甜品店,餐饮服务;甜品店;甜品店|餐饮服务;糕饼店;糕饼店,公务员小区西区二期于都路10-91,"114.936940,25.826527",江西省,赣州市,章贡区,14796727195,[],4.2,17.00,114.93694,25.826527
B0K1ACTMBM,糖叙手作糖水铺(招商花园城店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,翠微路1号赣州中航城3栋1-11号,"114.937158,25.835572",江西省,赣州市,章贡区,13710173676;18979722109,瑞金路,4.4,20.00,114.937158,25.835572
B0LGMXB18K,蜜雪冰城(蟠龙店),甜品店,餐饮服务;冷饮店;冷饮店,蟠龙镇河坝陈屋安居小区4栋6号店铺,"114.864417,25.827671",江西省,赣州市,章贡区,19070777132,[],4.3,9.00,114.864417,25.827671
B0KUVSTUSP,巷子客厅,甜品店,餐饮服务;咖啡厅;咖啡厅,红旗大道94号国际时代广场22栋18号(中国电信隔壁),"114.922244,25.856504",江西省,赣州市,章贡区,13217977113,章江北,4.2,29.00,114.922244,25.856504
B0LGBZX7EI,秋鲜晨·品质千层(经开店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,金岭大道4号金龙花苑,"114.907792,25.840361",江西省,赣州市,章贡区,17870075157,金东路,4.4,35.00,114.907792,25.840361
B0I0LN5ZB9,波比艾斯(万达广场店),甜品店,餐饮服务;冷饮店;冷饮店,金岭大道与东江源大道辅路交叉口西北100米,"114.901133,25.840892",江西省,赣州市,章贡区,13576766259,[],4.1,11.00,114.901133,25.840892
B0K2J7T9A7,九份咖啡甜品,甜品店,餐饮服务;餐饮相关场所;餐饮相关,琴江路8号华润中心A区6号,"114.925175,25.817325",江西省,赣州市,章贡区,19196706357,[],4.1,30.00,114.925175,25.817325
B0LA6A7O41,糖叙糖水铺(赣州温馨家园店),甜品店,餐饮服务;冷饮店;冷饮店,新路村温馨家园悦园19号5号铺,"114.911320,25.779392",江西省,赣州市,章贡区,19196700910,[],4.3,19.00,114.91132,25.779392
B0LAA7DD4K,蜜雪冰城(华荣小区店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,九曲河路华荣小区农贸市场一楼5号店面,"114.922367,25.804615",江西省,赣州市,章贡区,[],[],4.3,10.00,114.922367,25.804615
B0JB67KL4Z,PETIT FUN时尝(幸福里一期店),甜品店,餐饮服务;甜品店;甜品店,华润中心A区6栋8号幸福汇,"114.925133,25.817552",江西省,赣州市,章贡区,18607078883,[],4.1,[],114.925133,25.817552
B0J06GMAMF,简乐夕(恒大悦龙台A区),甜品店,餐饮服务;餐饮相关场所;餐饮相关,纬一路与经七路交叉口西120米,"114.896846,25.866277",江西省,赣州市,章贡区,17769606239,[],4.0,19.00,114.896846,25.866277
B0FFKS9GZG,悸动烧仙草(江西理工大学店),甜品店,餐饮服务;冷饮店;冷饮店,红旗大道86号江西理工大学校大门右侧四号店面,"114.927306,25.853104",江西省,赣州市,章贡区,15083900039,理工,4.3,15.00,114.927306,25.853104
B0LARZXZKI,禄茗广式茶点经开店,甜品店,餐饮服务;餐饮相关场所;餐饮相关,金星村金水路56号,"114.899132,25.834040",江西省,赣州市,章贡区,17322330740,[],4.3,16.00,114.899132,25.83404
B0L6M7XR1Y,糖叙糖水铺(君尚购物中心店),甜品店,餐饮服务;冷饮店;冷饮店,新赣州大道3号赣州君尚购物中心商场L4层4006铺,"114.932933,25.817033",江西省,赣州市,章贡区,19170409610,[],4.2,24.00,114.932933,25.817033
B0LGFCS4Z5,蜜雪冰城(金坪花园店),甜品店,餐饮服务;冷饮店;冷饮店,黄屋坪路39号永康锦园6号商铺,"114.946710,25.841500",江西省,赣州市,章贡区,13360003360,文明大道,4.4,10.00,114.94671,25.8415
B0K2ZC3OVX,拾光自助甜品·小食(赣州店),甜品店,餐饮服务;甜品店;甜品店,建国路与均井巷交叉口东南20米,"114.940084,25.863882",江西省,赣州市,章贡区,[],[],4.4,33.00,114.940084,25.863882
B0FFL7C8UE,贝甜私房烘焙(大学城店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,蓉江新区高校园区赣南大学城文化广场6号楼三层307号商铺,"114.892723,25.797828",江西省,赣州市,章贡区,18279472486,[],4.1,21.00,114.892723,25.797828
B0KK5D7R16,树上·甜品,甜品店,餐饮服务;甜品店;甜品店,廉泉路22-1号,"114.921157,25.852667",江西省,赣州市,章贡区,15970110213,红旗大道,4.5,50.00,114.921157,25.852667
B0FFKTRNQJ,龙意烘焙蛋糕甜品店,甜品店,餐饮服务;糕饼店;糕饼店|餐饮服务;甜品店;甜品店,文武坝路9-4号,"114.942206,25.816465",江西省,赣州市,章贡区,17870088984,[],3.9,[],114.942206,25.816465
B0L6MUU1Z3,糖叙糖水铺(经开万达金街店),甜品店,餐饮服务;冷饮店;冷饮店,经济技术开发区金岭大道18号1-A-0040商铺,"114.900883,25.841932",江西省,赣州市,章贡区,19970911314,[],4.4,21.00,114.900883,25.841932
B0L6X5XW8L,蜜雪冰城(第五大道店),甜品店,餐饮服务;冷饮店;冷饮店,琴江路6号第五大道二期3号楼1-73商铺,"114.926179,25.817991",江西省,赣州市,章贡区,[],[],4.2,9.00,114.926179,25.817991
B0LD7HY1KE,椀甜糖水铺,甜品店,餐饮服务;冷饮店;冷饮店,天枢三号楼,"114.914088,25.811837",江西省,赣州市,章贡区,18679730353,[],4.0,10.00,114.914088,25.811837
B0K3HH3WDK,糖九妹,甜品店,餐饮服务;餐饮相关场所;餐饮相关,安远路9-28号,"114.947475,25.822974",江西省,赣州市,章贡区,[],[],4.1,16.00,114.947475,25.822974
B0LDV56FXY,赣州市章贡区甜乐颂甜品店,甜品店,餐饮服务;甜品店;甜品店,琴江路8号华润中心A区5号楼17幸福汇商铺,"114.925421,25.817971",江西省,赣州市,章贡区,15302950784,[],4.4,[],114.925421,25.817971
B0KKTCVHV8,糖叙糖水铺(老浮桥店),甜品店,餐饮服务;冷饮店;冷饮店,水东镇水东居委会居务监督委员会西侧50米,"114.953068,25.865382",江西省,赣州市,章贡区,19079902937,[],4.5,24.00,114.953068,25.865382
B0KGRB77K9,蜜雪冰城(和信广场店),甜品店,餐饮服务;冷饮店;冷饮店,森铁小区2栋3-4号铺,"114.907268,25.851439",江西省,赣州市,章贡区,15570087779,金东路,4.3,11.00,114.907268,25.851439
B0FFL0XMVJ,波比艾斯牛乳冰淇淋(步步高超市店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,步步高新天地6楼,"114.940825,25.848625",江西省,赣州市,章贡区,13479901178,营角上,3.9,5.00,114.940825,25.848625
B0KR7ZJKYR,满满甜汤(黄金金翔小区店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,信丰路33号全季酒店楼下,"114.918513,25.827913",江西省,赣州市,章贡区,[],[],4.0,15.00,114.918513,25.827913
B0LDKSMQJJ,满满甜汤(宝能世纪城店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,安远路9号,"114.944932,25.821675",江西省,赣州市,章贡区,18000772078,[],3.9,14.00,114.944932,25.821675
B0KA95Q5T5,快乐番薯(万达广场店),甜品店,餐饮服务;冷饮店;冷饮店,经济开发区金岭大道路18号经开万达广场2号门口旁,"114.901819,25.841222",江西省,赣州市,章贡区,[],[],4.2,13.00,114.901819,25.841222
B0LRKCI9XR,糖叙(江南宋城店),甜品店,餐饮服务;冷饮店;冷饮店,郁孤台历史文化街区宋街3-1号商铺,"114.939060,25.865972",江西省,赣州市,章贡区,[],[],4.5,20.00,114.93906,25.865972
B0KK9ZNLT0,蜜雪冰城,甜品店,餐饮服务;冷饮店;冷饮店,创新路与东江源大道交叉口东北60米,"114.919805,25.929173",江西省,赣州市,章贡区,[],[],4.4,12.00,114.919805,25.929173
B0JAO7X59J,波比艾斯(招商花园城店),甜品店,餐饮服务;冷饮店;冷饮店,长征大道1号招商花园城4楼中庭,"114.936396,25.835713",江西省,赣州市,章贡区,13479901178,瑞金路,4.0,15.00,114.936396,25.835713
B0I17UQ3LO,AnCake·安果家私房蛋糕·甜品(赣南科技学院店),甜品店,餐饮服务;糕饼店;糕饼店,客家大道165-7号(赣南科技学院对面天桥下),"114.919698,25.834869",江西省,赣州市,章贡区,18270721704,客家大道,4.2,23.00,114.919698,25.834869
B0HAP5UNPC,一点甜蛋糕甜品,甜品店,餐饮服务;糕饼店;糕饼店,文明大道62-7号,"114.940250,25.845178",江西省,赣州市,章贡区,15297774620,营角上,3.8,27.00,114.94025,25.845178
B0KAVD5140,秋鲜晨·秋里甜品屋(赣坊店),甜品店,餐饮服务;甜品店;甜品店,红旗大道与红环南路交叉口西340米,"114.930159,25.850212",江西省,赣州市,章贡区,15507970206,文明大道,4.3,[],114.930159,25.850212
B0K23CRPRW,糖叙糖水铺(潭口店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,朝阳路6号,"114.848468,25.742277",江西省,赣州市,章贡区,15507083753,[],4.5,21.00,114.848468,25.742277
B0K3CNZDTQ,蜜雪冰城(阳光·金色春城店),甜品店,餐饮服务;冷饮店;冷饮店,紫藤花路与潇雨路交叉口南40米,"114.883655,25.785269",江西省,赣州市,章贡区,[],[],4.2,10.00,114.883655,25.785269
B0K3LU5H4W,章贡区六花冰田甜品店,甜品店,餐饮服务;冷饮店;冷饮店,长征大道1号招商花园城(九方)4楼阿姆源门口,"114.936066,25.835893",江西省,赣州市,章贡区,14770926113,瑞金路,3.8,17.00,114.936066,25.835893
B0JAHU3F13,陈记水牛奶甜品世家(赣州店),甜品店,餐饮服务;甜品店;甜品店,关西围路南桥新村西二区8号,"114.946730,25.823303",江西省,赣州市,章贡区,15770969520;19870847706,瑞金路,4.2,9.00,114.94673,25.823303
B0IGPUJFA3,八喜冰淇淋蛋糕(赣州店),甜品店,餐饮服务;餐饮相关场所;餐饮相关,钨都大道2-86号1号,"114.924875,25.834623",江西省,赣州市,章贡区,17808888287;18379873323,客家大道,4.1,37.00,114.924875,25.834623
B0LBHSYVV6,开心糖水铺,甜品店,餐饮服务;餐饮相关场所;餐饮相关,金叶路汉泰上上城,"114.899202,25.826718",江西省,赣州市,章贡区,[],[],4.4,[],114.899202,25.826718
B0KK65A9QA,糖叙(杨坑店),甜品店,餐饮服务;冷饮店;冷饮店,经济技术开发区工业三路东侧迎宾大道南侧锦绣新天地26栋5号商铺,"114.862677,25.844229",江西省,赣州市,章贡区,18379845514,[],4.4,24.00,114.862677,25.844229
B0K3CCH6GF,蜜雪冰城(达芬奇国际中心店),甜品店,餐饮服务;冷饮店;冷饮店,达芬奇国际中心西北门东北50米,"114.930071,25.823967",江西省,赣州市,章贡区,15307977186,[],4.3,12.00,114.930071,25.823967
B0FFKS6NOH,云烘焙网红蛋糕甜品,甜品店,餐饮服务;糕饼店;糕饼店,幸福时光南1门旁,"114.904086,25.843048",江西省,赣州市,章贡区,15397974645,[],4.0,30.00,114.904086,25.843048
